Edition	GLOBAL ID	Albania	Algeria	Angola	Argentina	Armenia	Australia	Austria	Azerbaijan	Bahrain	Bangladesh	Barbados	Belgium	Belize	Benin	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	Brunei Darussalam	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Chad	Chile	China	Colombia	Costa Rica	Ivory Coast	Croatia	Cyprus	Czech Republic	Denmark	Dominican Republic	Ecuador	Egypt	El Salvador	Estonia	Ethiopia	Finland	France	Gabon	Gambia, The	Georgia	Germany	Ghana	Greece	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong SAR	Hungary	Iceland	India	Indonesia	Iran, Islamic Rep.	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Korea, Rep.	Kuwait	Kyrgyz Republic	Lao PDR	Latvia	Lebanon	Lesotho	Liberia	Libya	Lithuania	Luxembourg	Macedonia, FYR	Madagascar	Malawi	Malaysia	Mali	Malta	Mauritania	Mauritius	Mexico	Moldova	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	New Zealand	Nicaragua	Nigeria	Norway	Oman	Pakistan	Panama	Paraguay	Peru	Philippines	Poland	Portugal	Puerto Rico	Qatar	Romania	Russian Federation	Rwanda	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovak Republic	Slovenia	South Africa	Spain	Sri Lanka	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan, China	Tajikistan	Tanzania	Thailand	Timor-Leste	Trinidad and Tobago	Tunisia	Turkey	Uganda	Ukraine	United Arab Emirates	United Kingdom	United States	Uruguay	Venezuela	Vietnam	Yemen	Zambia	Zimbabwe	Average GCR	Latin America and the Caribbean	Emerging and Developing Asia	Middle East, North Africa, and Pakistan	Sub-Saharan Africa	Commonwealth of Independent States	Emerging and Developing Europe	Advanced economies	Low income	Lower middle income	Upper middle income	High income: OECD	High income: nonOECD	ASEAN	Stage 1	Transition from 1 to 2	Stage 2	Transition from 2 to 3	Stage 3
2008-2009	GCI.B.06.02	3,43098247	3,236942426	  	3,909115629	3,612573552	5,162095574	5,569163855	3,891100041	4,597966833	3,687628494	4,262013006	5,237766551	  	3,417361845	  	2,842719279	3,330506486	3,436488703	4,189440403	3,878902	3,860900779	3,679306731	3,406264979	4,044036724	3,47155515	5,216568118	  	2,694390434	4,694192532	4,667967923	4,361546511	4,646885993	3,2124385	3,915046046	4,827459715	4,466071917	5,425889038	3,966250731	3,098621541	3,835114981	4,150545106	4,520517577	3,191926081	5,1549185	5,041311773	  	3,861439762	3,679668942	5,206394076	3,2245325	4,22009998	4,30362689	  	3,46754984	  	3,948221819	5,49195009	3,511490047	5,090362156	4,577457137	4,776811895	  	5,079263734	4,506933346	4,444743022	3,913020957	5,727814204	4,23934025	4,049914015	4,116561769	5,283680727	4,32944003	3,538105304	  	4,075131108	  	3,41332489	  	3,151736602	4,506749218	4,999289867	3,574128454	3,689998349	3,5875395	4,9896622	3,381602711	4,141366135	3,343376054	4,361869986	4,300576963	  	3,360666017	3,936309961	4,463443224	2,862645344	  	3,669724683	3,41863332	5,234305099	4,92585471	3,433777528	4,200703337	5,182977332	4,520868177	3,553131086	4,093157475	3,476719715	4,276200832	4,469041632	4,145045293	4,247030363	4,588465401	4,414771511	3,857419487	4,006309653	  	4,301247209	4,162468224	3,533571443	  	  	5,353632304	4,075357833	4,546099939	4,488355744	4,66570881	4,730282774	  	  	5,428144362	5,636001529	3,79333013	5,554809322	3,688882114	3,359274784	4,603736479	2,835508541	3,567256421	4,780890382	4,037286238	3,30170153	4,158565028	4,718309977	4,92350724	5,480064976	4,017241621	3,525646912	4,099986233	  	3,678953577	3,154298723	4,168237777	3,457773108	3,420018904	3,381563455	2,618374348	3,402790961	3,803286327	4,964743063	2,605978883	3,161505525	3,273019719	4,952812066	4,39548034	3,429130796	2,832135967	2,610126628	3,608481382	3,731178017	4,936152625
2008-2009	GCI.B.06	3,612283268	3,518031742	  	3,554684804	3,747928797	5,294733436	5,381032924	3,957892525	4,774784641	3,825109384	4,159588581	5,215406878	  	3,787799957	  	3,116493525	3,547786694	3,94054144	3,895537655	3,948753129	4,111270472	4,034390099	3,388566774	3,995602086	3,769445209	5,180166323	  	2,907436189	4,914892647	4,484977107	4,047222589	4,503757852	3,656070828	4,113202133	4,87653074	4,727116825	5,385628721	4,01757928	3,288470284	4,001158509	4,273606312	4,977495923	3,677531045	5,22303698	5,008297775	  	4,182369591	4,168524372	5,1921851	3,910747479	4,22447587	4,381302006	  	3,918121493	  	4,114809847	5,714693267	4,19567807	4,889527522	4,521059447	4,666472949	  	5,297732825	4,667661061	4,243410175	4,24278033	5,132878122	4,546165533	4,086560649	4,121383963	4,996173087	4,456908422	3,592095185	  	4,463336302	  	3,894747828	  	3,563215604	4,516953389	5,2055869	3,909633118	4,024875862	4,031136062	4,99557243	3,92747636	4,552491272	3,446153879	4,636968594	4,138795676	  	3,759676829	4,174450595	4,340593067	3,442645797	  	3,934566554	3,725059592	5,390621726	5,171301818	3,730180871	4,367359927	5,049855341	4,64764565	3,897860924	4,356818331	3,868814354	4,245587766	4,079000367	4,223373662	4,52943894	4,871109463	4,663907157	4,183889018	3,904823665	  	4,710894458	4,257842257	3,681633123	  	  	5,828073116	4,705259626	4,491644699	4,78565962	4,633199461	4,590865949	  	  	5,335782031	5,341723706	3,941586118	5,192187104	3,635006077	3,74190428	4,528916424	3,187090132	3,955372212	4,796070195	4,377003343	3,685501823	3,874844781	4,943186603	5,050149825	5,324234693	4,102083842	3,090416412	4,173836273	  	4,105524867	3,050110307	4,315267347	3,516676667	3,440117182	3,54744567	2,860664786	3,440852894	4,053929741	5,02122721	2,799329385	3,315383733	3,373760427	4,980774988	4,589702002	3,376461517	3,038636672	2,720978488	3,732068627	3,812718688	4,997841153
2008-2009	EOSQ135	4,706440157	3,479663032	  	3,682515738	4,618379708	4,835763752	5,874756817	4,716750881	4,403901562	4,043114581	4,787534494	4,242278905	  	4,284600426	  	3,661881953	4,08131534	4,431864157	4,323340771	5,05341	3,821005556	4,677854896	4,325957944	3,816533505	3,930071332	4,868776017	  	3,425419786	4,696737152	4,515263966	4,685464139	5,633957525	4,263181	3,741265506	5,015103616	4,628882362	6,221760671	4,945960318	3,877211075	4,700700392	4,78034226	4,839834406	3,636291029	5,318940663	3,3507435	  	5,31487666	4,705699899	4,963524407	4,194913	3,743500236	5,014281633	  	4,204677937	  	4,615383363	5,637161605	4,393126569	5,505566615	4,731740723	5,059474524	  	4,982177772	4,704667647	3,569818746	3,648747564	5,653822088	4,706286061	4,529415264	4,317954199	4,240518668	4,989633092	4,329809116	  	4,297391745	  	4,040523748	  	4,372114261	4,550956712	5,057957576	4,128568828	4,302678928	4,612024	5,338537586	4,653677787	4,69001177	4,958960483	4,777074416	4,456389686	  	4,219465455	4,011528983	4,262086403	3,781862064	  	3,54790832	3,307613536	5,562803272	4,92370935	4,685102639	4,457721312	5,506871993	4,974348485	4,299313908	4,360655214	4,183541956	4,299791439	4,437299414	3,85662357	4,423226445	4,526907	4,82936463	3,651662472	4,328126852	  	4,812728195	4,882843711	3,838483707	  	  	6,218151478	4,81059919	4,487868947	3,696087134	4,404830242	4,402327188	  	  	5,723297096	6,031169393	4,362113076	5,373948767	4,580921501	4,13093312	5,156982601	3,722878448	3,400188987	4,946992973	3,74216773	3,991902583	4,441003624	5,109810074	4,86599666	5,232117512	3,500172915	3,137658531	4,280130065	  	4,440193088	3,958695327	4,507461669	3,783261492	3,652045388	3,814464915	3,119914999	4,027789649	4,043595427	4,953734915	3,131787995	3,691278927	3,5410233	4,875133602	4,677166775	3,6824853	3,401472205	3,054579549	3,9503362	3,895168732	4,926124832
2008-2009	EOSQ134	4,545986137	2,864184657	  	2,83157698	4,738905699	4,0988169	3,580062628	5,171808565	3,780517387	4,513836232	3,79095982	2,88319023	  	3,990944215	  	2,49582636	4,702384021	3,580707225	2,990030573	3,670885	4,422987035	4,003130155	3,684230678	4,094661294	4,001883028	4,511755615	  	3,533471169	3,716374067	4,036945215	3,751178033	4,815750967	3,796479	3,821917335	3,613936667	3,257712783	5,957773219	4,397370904	2,672419254	3,462928845	4,553288445	3,70563097	3,924636169	3,517063939	2,514086528	  	4,651758376	5,371562193	2,265148161	3,458696	2,932083548	4,347475165	  	4,472981819	  	4,031626883	5,360828934	3,8328762	5,267107867	3,212698651	4,717185839	  	3,597304172	4,410148812	2,099268459	3,83984365	3,093176809	3,141236287	5,391350185	4,683013562	4,110518668	4,076151564	4,851725667	  	3,604304588	  	3,871082229	  	2,68338289	3,428653724	2,94430125	3,673893907	4,055637005	3,668824	4,26839817	4,387511716	3,147516975	3,922967149	3,106495393	3,478057075	  	4,723748918	3,569456429	3,940473988	3,360636264	  	2,151941273	3,169553695	2,640601656	3,225638104	4,627660445	5,159706148	2,678197555	3,983701417	4,491160894	3,209048373	3,294105978	3,452096532	3,248984642	3,786423063	2,532638365	3,390374135	4,090298163	3,979417285	4,649265436	  	4,159414549	4,16847289	4,479585123	  	  	5,753274319	3,855951448	2,867861295	2,330462185	2,883779375	3,707566031	  	  	3,247599911	5,52101895	3,196430464	4,582400645	4,872463919	3,317217229	4,380734987	3,610429729	3,669772229	4,078772891	4,067684418	5,053871133	5,134043463	4,72581867	3,930796529	5,368939074	2,902597944	2,12497018	4,359699555	  	4,530539264	2,459159515	3,837990403	3,178600467	3,277372233	3,141235844	2,792073701	4,464569459	4,025938723	3,69307803	2,97602318	3,430564872	3,050575825	3,58067645	3,98000994	3,193394387	3,227623776	2,519511261	3,604777525	3,340908408	3,705583105
2008-2009	EOSQ136	5,388715264	3,415824019	  	3,143638963	5,478902223	5,070045761	2,560741374	5,350733327	5,852632429	4,769300089	4,896772349	3,779011591	  	5,597113233	  	4,813269586	5,481415353	4,506007574	4,349723258	5,470917	5,644715365	4,732896127	5,784418556	4,897645314	4,681992416	5,684890484	  	5,378082466	6,008232741	5,30129813	5,123231984	5,283696066	5,146652	5,275067858	4,188381049	5,961067137	4,324414862	5,352496725	4,548009711	5,230069844	5,762763945	6,195092017	5,090667429	3,47370944	4,447718448	  	5,754832096	5,763025914	2,943036569	4,368355	3,362871148	5,453839202	  	5,103629409	  	4,753681169	6,290240178	5,170070905	4,589487504	5,285950068	5,001578787	  	3,213383877	4,955512032	3,106149605	5,218031517	5,809360092	5,565855139	5,398657412	5,1260778	5,409378526	5,748479797	4,886817451	  	6,023810136	  	4,172638125	  	3,84015185	5,912837425	4,557227059	5,715977775	5,028481297	5,431256	5,419581555	4,181885814	5,248183492	5,477432964	3,915796246	5,115411792	  	5,73493058	5,010215477	5,156756587	3,97150457	  	4,860251989	4,798588251	3,556276612	5,571691429	5,461474267	5,470902155	3,9984617	5,272768808	4,680636672	5,171025575	5,254463188	5,576766533	4,268133143	5,570761545	4,60231934	5,342941293	5,859122378	4,941200474	5,28178126	  	5,497430292	3,883758124	5,364520106	  	  	6,158043669	5,764458673	4,19460958	3,516471232	4,373868601	5,038634021	  	  	3,040927047	5,682859569	5,206531777	5,856359741	5,209476673	4,473976715	4,761308708	4,101357475	4,93022866	4,101869895	4,929972511	6,253572654	5,243544656	5,942547931	5,697344258	5,902672604	2,514768237	3,936233668	4,500302384	  	5,439564552	2,730206629	4,96306586	4,310855542	4,079383853	4,214210506	3,514628259	4,734770991	5,367122505	4,748237403	3,717082571	4,189488547	4,010471902	4,626051007	5,352997592	3,813274099	3,914524561	3,372693647	4,668512625	4,435398125	4,748705065
2008-2009	REDUNCOST	56	17	  	139	13	4	2	22	  	104	  	16	  	36	  	not possible	31	90	37	4	9	34	26	39	33	28	  	36	52	91	59	35	49	39	  	22	0	88	135	132	86	35	40	26	32	  	9	4	69	178	24	101	  	56	  	74	62	35	13	56	108	  	24	91	2	61	4	4	9	47	91	78	17	  	17	  	44	  	  	30	39	26	30	84	75	31	  	31	35	52	  	9	39	85	143	  	24	90	17	0	24	50	13	4	90	44	113	52	91	13	95	0	  	8	17	  	80	38	25	  	  	4	13	40	24	56	169	  	  	26	13	80	91	22	32	54	17	67	17	95	13	13	84	22	0	31	not possible	87	  	178	446	50,93965517	56,7826087	58,47058824	36,58823529	51,47058824	13	33,83333333	27,52777778	52,58333333	57,88571429	38,15384615	28,4516129	27,21052632	50,88888889	54,79487179	31	51,51515152	35,125	28,13513514
2008-2009	GCI.B.07.01	4,615880951	3,818306618	  	2,912949549	5,025458189	5,205742377	4,370760244	4,941853449	4,892183106	4,5294609	4,437681691	3,788755953	  	4,271580669	  	3,35351788	4,666352607	4,856208861	3,710756338	5,61310065	4,877271541	4,293831093	4,527504005	4,837063943	4,361999243	5,303226365	  	4,162130939	5,151433546	3,965619556	4,195862587	4,848079428	4,466580298	4,413206446	4,394551353	4,546377319	5,818298139	4,542682845	3,637615752	4,04851916	4,833724728	4,443152788	4,874787532	4,204942705	3,392524699	  	5,132888507	5,555482722	3,779915165	3,929936159	3,827547578	4,658370806	  	4,805587961	  	4,43157044	5,888991178	4,278058529	5,437655009	4,479301766	4,560965135	  	4,961137505	4,725670555	3,606629129	4,716771824	5,203055579	5,043913575	5,315864373	4,95773504	4,498565147	5,235703401	4,633210619	  	4,7038266	  	4,876079311	  	3,687814246	4,381930634	4,446650807	4,311807171	4,351500051	4,784097234	5,079666039	4,427881246	4,275537132	4,471227052	4,978825537	4,238304558	  	4,994206502	4,57781672	3,967500583	3,706534212	  	4,850371291	4,017162408	4,453038141	5,489016345	4,889440856	5,340062642	4,558449831	5,428958911	4,380357492	4,062482856	3,948051217	4,437993929	4,222486243	4,62620414	3,740294317	5,023925199	5,058855303	4,08565159	4,508134524	  	5,14798179	4,195109131	4,657261256	  	  	6,231680094	4,720851672	4,018225028	4,408086748	3,70270776	4,006550212	  	  	4,110722306	5,752276943	4,307652203	4,646830002	4,389931068	4,170537071	5,111161163	4,827763159	4,916216942	4,499077837	3,971838343	5,525760465	4,41073652	5,264081251	5,313933312	5,837415022	4,214605528	3,169193162	4,418850894	  	4,383429922	3,493021131	4,567798504	3,764515777	3,803726975	3,820263549	3,333131716	4,308963496	4,455273327	4,678413314	3,352225313	3,743992473	3,626785021	4,614037917	4,949007986	3,760366007	3,571256228	3,145408426	4,116663919	3,975794664	4,694435809
2008-2009	EOSQ137	5,065177361	2,859992575	  	3,270647389	4,473840215	4,771286387	4,010613306	4,478379371	4,328050335	3,809445773	3,731478741	3,798595238	  	3,539156091	  	3,548067483	3,080039244	3,829067712	4,237525466	4,814117	4,516487479	3,362404209	2,469527784	4,251981194	3,415177846	4,695053486	  	3,003817452	4,833690871	5,138820172	3,673403471	4,584703967	3,93263	4,256822206	4,194926016	5,011951367	4,778537061	4,419396178	3,708519725	3,482132752	4,355940601	5,164012806	3,239433083	4,276625708	4,025317194	  	4,631919765	4,576289367	4,404688557	3,169638	3,674534781	4,519196513	  	3,882692302	  	4,324044384	5,883420473	4,12144901	4,699032534	4,483100551	4,924760196	  	4,103950079	4,448569066	2,913737727	3,970750333	5,022140527	4,253694719	4,665507053	4,469295269	5,004667886	4,266984539	4,628276563	  	4,697801349	  	3,587262588	  	2,603688065	4,808387637	4,221932537	4,068165434	3,900824176	3,746996	5,355100666	3,131032771	4,188853733	3,363630345	4,238079219	4,190131093	  	4,088789818	4,3127824	3,937001899	3,727119493	  	3,562776812	3,365437501	3,885401945	4,775988891	4,095733346	3,967563558	4,128698496	4,641337819	4,191163434	4,16518878	3,574138601	3,863772043	4,318292027	4,044205881	4,488257096	4,709122302	4,885995704	4,183774547	5,044180309	  	4,538654226	3,491584782	3,839051414	  	  	5,70500711	5,451990707	4,621926747	4,028607603	3,975397381	4,353094	  	  	4,281398775	5,37383794	3,665373007	5,437216304	4,765772931	3,616735111	4,498739353	3,391277252	3,367177544	4,320431118	3,679828129	3,366880868	4,956627928	4,86207686	4,673715874	5,27525315	3,296160002	3,340496756	4,928287172	  	3,568608624	3,319159948	4,186304902	3,478114224	3,630661334	3,325578494	2,656332317	4,176541526	4,164680895	4,57704057	2,738205809	3,366505976	3,353104366	4,47854871	4,53792389	3,676808623	2,988194775	2,76532788	3,785799425	3,793848033	4,549427904
2008-2009	EOSQ126	3,972626475	3,738253659	  	4,900250933	3,451315399	6,134447726	5,838074162	3,723099731	4,977293597	4,145246047	5,236789579	5,591521756	  	4,021487624	  	3,423732945	3,06018486	5,209852549	5,436388399	4,337167	3,431560468	3,98176075	3,35357677	3,574270911	3,57586052	5,923522367	  	2,500341287	5,600861732	5,013084697	4,540192003	5,15672772	4,267469	4,426424656	4,078877436	5,394471324	6,171062755	4,012314208	3,662984841	3,477980514	4,261617373	5,502309714	3,616160548	6,069025035	5,538317745	  	5,297468479	4,582273574	5,997815381	5,016171	4,141572185	4,782421165	  	4,567182329	  	4,176235834	5,416214926	4,258658645	5,833756858	5,447419048	5,010953987	  	5,914967817	5,43123202	3,606500206	4,777668936	5,629462176	4,216939024	4,41738347	4,879918648	5,072066347	4,211137381	3,844839331	  	4,960438712	  	3,777247077	  	3,525978325	4,68183009	5,354527352	3,755709515	4,481411882	5,210494	5,524844641	3,396804716	4,458091019	3,238152445	4,6763439	4,477782522	  	3,115985931	4,362493956	3,995798288	3,874065925	  	5,209363812	3,648709273	6,068566325	6,241326436	3,747319751	4,962016643	6,11141905	5,035857709	3,900693829	4,63166487	3,485336469	4,854691398	5,170634498	4,553994195	4,792192334	5,40680803	4,986586058	4,497972921	4,818400099	  	4,246254082	3,853943971	3,594741009	  	  	6,02156084	5,242033371	4,571966954	5,680989376	5,290665744	5,052258462	  	  	6,432819709	5,851739333	3,586620058	5,237529027	3,976879985	4,792663809	4,815452177	3,177940002	4,898831067	4,705875623	4,14115166	3,995953242	4,311585374	4,948845429	5,593107669	5,969692278	4,108569312	4,51127733	4,091599237	  	4,902460825	5,354762175	4,645022061	3,970033629	3,654445054	3,482685057	3,23201731	3,680641885	4,061445704	5,469158392	3,087582336	3,45152958	3,662362591	5,53113026	4,802946159	3,613880272	3,300696635	2,905271133	3,888530552	4,207104245	5,454450825
2008-2009	FEMLABOR	0,724734072	0,464755113	  	0,754854364	0,842748103	0,842236063	0,833333317	0,855498774	0,347923687	0,625	0,873255796	0,801664361	  	0,63310185	  	0,769230769	0,91176478	0,673758865	0,739182719	0,560736206	0,829581959	0,884700729	0,992529381	0,957107842	0,666666667	0,88727269	  	0,858808364	0,547745337	0,859749192	0,783783762	0,590318793	0,44904812	0,815602837	0,806818232	0,836363656	0,900243342	0,588374812	0,763742726	0,279792762	0,655969159	0,876526474	0,811258292	0,94915262	0,852459073	  	0,694348361	0,675427103	0,858942011	0,944736882	0,720253184	0,417945724	  	0,543554008	  	0,643729201	0,779576539	0,806306336	0,91501107	0,427890356	0,611238545	  	0,788293858	0,905053533	0,685483857	0,758043807	0,71546636	0,371536517	0,925373136	0,795555539	0,702457918	0,596980284	0,77032259	  	0,876388868	  	0,654205594	  	0,430604958	0,91586209	0,753036442	0,6584362	0,92476852	0,962138069	0,582232872	0,891666685	0,551767708	0,663934423	0,563918787	0,517448866	  	0,675870314	0,8177	0,343712584	1,025362299	  	0,748447199	0,655900612	0,830568687	0,860911292	0,425313575	0,543655412	0,928057555	0,298543688	0,402110176	0,677146337	0,796082904	0,745498154	0,680047232	0,840175979	0,859473057	0,663703692	0,416573343	0,813153965	0,890066185	  	0,232360111	0,699040745	0,984	  	  	0,689781057	0,816513719	0,886243404	0,599756704	0,716232979	0,470951765	  	  	0,947969468	0,869565202	0,452008936	0,7449	0,751524396	0,974641725	0,850412198	0,6847698	0,627118646	0,407407387	0,360902232	0,935706101	0,860655774	0,442184139	0,84963322	0,863300506	0,77764845	0,739231652	0,93803152	  	0,744008723	0,753201348	0,722465322	0,589408782	0,563525791	0,335201128	0,57132444	0,730179562	0,789851704	0,815684862	0,630305005	0,520352763	0,572441431	0,827085169	0,640152187	0,575534046	0,601443202	0,430753146	0,618150657	0,589295062	0,798161031
2008-2009	GCI.B.07.02	4,102200407	2,786221515	  	4,03000057	4,105932269	5,028679072	4,923878326	4,452609938	3,841766118	3,491714851	4,629162296	4,72574303	  	3,462095116	  	3,615904215	3,738535938	4,122593671	4,596701658	4,261106932	3,962772569	4,209009227	3,708095913	4,579000089	3,454560146	5,277286334	  	3,536327893	4,653322326	5,019230479	4,083630254	4,520814253	3,428475348	4,291464892	4,489274543	4,931410135	5,381643437	3,861609844	3,882925588	2,479023342	4,023600482	5,034023338	3,701781259	5,413778368	4,713135988	  	4,185075907	4,100899711	5,071405252	4,073831373	3,949514159	3,839629906	  	3,181761814	  	4,036270873	5,344705786	4,176237623	5,386364448	3,831908738	4,623384134	  	4,948782923	4,973328015	3,512338783	3,961721561	4,984086755	3,208548695	4,733710742	4,336888622	4,698153999	4,340892244	4,068187666	  	4,716664296	  	3,534985604	  	2,860526305	4,649492855	4,595388462	3,526341108	4,245345053	4,406341965	4,635651596	3,822330418	3,891029412	3,368549287	3,751608261	3,704361122	  	3,650624434	4,369652563	3,103432543	4,491636026	  	4,137764755	3,208597639	4,986745092	4,704784928	3,306205	3,511095878	5,38961394	3,729588724	3,206400535	4,470859956	3,79759271	4,117898763	3,930827663	4,173930642	4,624082262	4,294788645	4,363706427	4,123089231	4,970693606	  	3,594888935	3,447700799	4,068538886	  	  	5,182147147	4,6179717	4,797691839	3,941866877	4,519746392	3,773324711	  	  	5,37566809	5,557902319	3,029520298	5,010672966	4,128659503	4,424930095	4,857288532	3,479892303	3,637938235	3,650188912	3,159465378	3,968448497	4,526017287	4,489716215	5,073147619	5,746209464	3,823950554	3,689277486	4,623696371	  	3,768767762	3,621904512	4,202343227	3,498605579	3,409779322	2,883732341	2,861572382	3,898523414	4,028476841	4,885327424	2,980340941	3,081166756	3,307611126	4,895798627	4,344367256	3,501217257	3,055193515	2,667161424	3,565099884	3,739548487	4,842074801
2008-2009	GCI.B.07	4,359040679	3,302264067	  	3,471475059	4,565695229	5,117210724	4,647319285	4,697231694	4,366974612	4,010587875	4,533421993	4,257249491	  	3,866837892	  	3,484711047	4,202444272	4,489401266	4,153728998	4,937103791	4,420022055	4,25142016	4,117799959	4,708032016	3,908279694	5,29025635	  	3,849229416	4,902377936	4,492425018	4,139746421	4,68444684	3,947527823	4,352335669	4,441912948	4,738893727	5,599970788	4,202146345	3,76027067	3,263771251	4,428662605	4,738588063	4,288284396	4,809360537	4,052830343	  	4,658982207	4,828191217	4,425660209	4,001883766	3,888530868	4,249000356	  	3,993674887	  	4,233920656	5,616848482	4,227148076	5,412009728	4,155605252	4,592174634	  	4,954960214	4,849499285	3,559483956	4,339246692	5,093571167	4,126231135	5,024787558	4,647311831	4,598359573	4,788297822	4,350699142	  	4,710245448	  	4,205532458	  	3,274170276	4,515711745	4,521019635	3,91907414	4,298422552	4,595219599	4,857658817	4,125105832	4,083283272	3,91988817	4,365216899	3,97133284	  	4,322415468	4,473734641	3,535466563	4,099085119	  	4,494068023	3,612880024	4,719891616	5,096900636	4,097822928	4,42557926	4,974031885	4,579273817	3,793379014	4,266671406	3,872821963	4,277946346	4,076656953	4,400067391	4,18218829	4,659356922	4,711280865	4,104370411	4,739414065	  	4,371435363	3,821404965	4,362900071	  	  	5,70691362	4,669411686	4,407958433	4,174976813	4,111227076	3,889937461	  	  	4,743195198	5,655089631	3,668586251	4,828751484	4,259295286	4,297733583	4,984224848	4,153827731	4,277077589	4,074633375	3,56565186	4,747104481	4,468376904	4,876898733	5,193540465	5,791812243	4,019278041	3,429235324	4,521273632	  	4,076098842	3,557462821	4,385070866	3,631560678	3,606753148	3,351997945	3,097352049	4,103743455	4,241875084	4,781870369	3,166283127	3,412579615	3,467198073	4,754918272	4,646687621	3,630791632	3,313224872	2,906284925	3,840881902	3,857671575	4,768255305
2008-2009	EOSQ091	2,154737115	2,805525951	  	3,354133481	3,04895564	5,338195072	4,940164804	2,912658495	4,896267386	4,726912205	4,474168755	4,949128973	  	3,468199943	  	3,014005698	3,533818447	4,562927493	4,637395714	2,588629	3,731037864	3,640767704	2,667709955	2,024662491	2,750196346	5,101297694	  	2,040677337	5,385860227	4,122468636	4,193298322	3,622433826	4,296726	4,546700693	4,372947296	4,388125798	5,169001962	3,014707665	2,983864877	4,712665513	3,84898285	4,828069944	2,624370675	5,179048765	4,928417401	  	3,151459013	3,161270942	4,702807213	4,750164	4,636129313	2,955222664	  	3,372967955	  	2,634398008	5,791173714	3,622241247	4,805325645	5,416645398	5,190885448	  	4,69789816	5,254572684	4,323321612	4,5839545	5,325284699	5,166410246	3,603990868	5,120797357	5,356350513	4,80926588	3,167157504	  	3,722848902	  	2,596426007	  	2,195696729	4,617049642	4,42513426	3,891470948	2,30740009	4,989615	5,210221837	3,153840887	4,846644967	2,500023451	4,733141029	4,218573778	  	3,763109758	5,038964229	4,366852839	2,729309351	  	4,461990999	4,677573629	5,139973542	5,208141479	3,173246516	5,716454555	5,505550357	4,721272117	4,71370589	5,066766943	4,105740359	4,689639485	4,660769394	4,589763262	4,463005587	4,433507075	4,94454392	3,868824405	3,837083394	  	4,760802582	3,343817634	3,849094743	  	  	5,200681971	3,41718411	4,26932968	5,68071649	4,64989875	4,811915057	  	  	5,744741384	5,06319664	2,72767335	5,398925783	3,102353565	3,805846597	5,031447996	2,458869117	4,155421072	4,5875372	4,507332563	3,862461969	3,68448513	5,158826549	5,246231248	5,526145385	2,381564583	3,546368583	5,600643467	  	4,562652706	5,079625373	4,221536947	3,336508634	3,546161967	3,54937625	2,826391015	2,946439504	3,995919596	4,898566733	2,632232631	3,197406367	3,329584818	4,921203102	4,434705237	3,367473292	2,968242118	2,485538681	3,645539324	3,7878182	4,911500499
